osm_id,osm_type,name,category,subcategory,latitude,longitude,alamat,phone,website,opening_hours,cuisine,brand,is_minimarket_brand,tipe_fasilitas,name_lower
610695274,node,Burger King,amenity,fast_food,-6.1865654,106.8234994,,,,,burger,Burger King,False,restoran,burger king
762026279,node,Death by Chocolate,amenity,restaurant,-6.2315654,106.8091207,,,,,,,False,restoran,death by chocolate
824317972,node,Tator,amenity,cafe,-6.185756,106.8291834,,,,,,,False,restoran,tator
824318011,node,Burger Bangor,amenity,restaurant,-6.1853139,106.8292687,,,,,,,False,restoran,burger bangor
989068499,node,McDonald's,amenity,fast_food,-6.2576652,106.8143976,"Jalan Kemang Raya No.No. 10, South Jakarta, 12550",,,,burger,McDonald's,False,restoran,mcdonald's
1091887752,node,Planet Hollywood Jakarta,amenity,restaurant,-6.2270548,106.8188215,,,,,american,,False,restoran,planet hollywood jakarta
1310518051,node,Soto kudus,amenity,restaurant,-6.243612,106.8112063,,,,,,,False,restoran,soto kudus
1334326956,node,Jaya Pub,amenity,bar,-6.1864556,106.8222059,"Jalan KH Wahid Hasyim, Central Jakarta, 10240",,,,,,False,restoran,jaya pub
1343106662,node,KFC,amenity,fast_food,-6.1964419,106.8405099,"Jalan Cikini Raya No.119, Central Jakarta, 10330",,,24/7,chicken,KFC,False,restoran,kfc
1345742942,node,KFC,amenity,fast_food,-6.2265246,106.8015565,,,,24/7,chicken,KFC,False,restoran,kfc
1349430764,node,KFC Gelael,amenity,fast_food,-6.3281132,106.8654244,,,,24/7,,,False,restoran,kfc gelael
1354554844,node,CFC,amenity,restaurant,-6.1892346,106.7963777,,,,24/7,chicken,California Fried Chicken,False,restoran,cfc
1354554848,node,Pizza Hut,amenity,restaurant,-6.1887754,106.7966001,,,,Mo-Fr 08:30-20:00,pizza,Pizza Hut,False,restoran,pizza hut
1394496957,node,Warung Tekko,amenity,restaurant,-6.2216971,106.8328855,"Jalan Hajjah R. Rasuna Said No.Kav C.22 Unit GF 05-06, 12960",+62 21 5263137;+62 21 5263278,,,indonesian,,False,restoran,warung tekko
1395468195,node,Kafe Betawi,amenity,restaurant,-6.2179322,106.8352926,,,,,asian,,False,restoran,kafe betawi
1395470596,node,QBox Cafe,amenity,restaurant,-6.217509,106.8351981,,,,,asian,,False,restoran,qbox cafe
1395470599,node,Comics Cafe,amenity,restaurant,-6.2176167,106.8352278,,,,,american,,False,restoran,comics cafe
1395470967,node,Pizza Hut,amenity,restaurant,-6.2206146,106.8325406,,,,,pizza,Pizza Hut,False,restoran,pizza hut
1395471044,node,Wendy's,amenity,fast_food,-6.2215452,106.8327589,,,,,burger,Wendy's,False,restoran,wendy's
1395471045,node,KFC,amenity,fast_food,-6.2216012,106.8330073,,,,,chicken,KFC,False,restoran,kfc
1395471176,node,Dunkin',amenity,fast_food,-6.2209826,106.8327015,,,,,donut;coffee_shop,Dunkin',False,restoran,dunkin'
1707580287,node,Otel Lobby,amenity,restaurant,-6.218784,106.8342014,,,,,international,,False,restoran,otel lobby
1708442915,node,Loewy,amenity,restaurant,-6.2274971,106.8256943,,,,,french,,False,restoran,loewy
1741561563,node,Food Colony,amenity,food_court,-6.2212565,106.8337414,,,,,asian;indonesian,,False,restoran,food colony
1741564285,node,J.Co,amenity,fast_food,-6.2211443,106.8327232,,,,,donut;coffee_shop,J.Co Donuts',False,restoran,j.co
1796599048,node,Pastis,amenity,restaurant,-6.2073613,106.8276206,,,,,italian,,False,restoran,pastis
1848532126,node,HokBen,amenity,fast_food,-6.1989678,106.886265,,+62 21 5005 05,,,japanese,HokBen,False,restoran,hokben
1848532134,node,Pizza Hut,amenity,restaurant,-6.1989263,106.8857661,,,,,pizza,Pizza Hut,False,restoran,pizza hut
1848546449,node,Dunkin',amenity,fast_food,-6.2000925,106.885785,,,,,donut;coffee_shop,Dunkin',False,restoran,dunkin'
1848548857,node,Ayam Balphuss,amenity,restaurant,-6.2013183,106.8857998,,,,,,,False,restoran,ayam balphuss
1848548858,node,Riung Tenda,amenity,restaurant,-6.2011358,106.8858153,,,,,,,False,restoran,riung tenda
1848569685,node,Ayam Bakar Gilimanuk,amenity,restaurant,-6.1970682,106.8862437,,,,,,,False,restoran,ayam bakar gilimanuk
1848569693,node,Ikan Bakar Banyuwangi,amenity,restaurant,-6.2007422,106.8858317,,,,,,,False,restoran,ikan bakar banyuwangi
1868689981,node,Pizza Hut,amenity,restaurant,-6.2435573,106.9343356,,,,,pizza,Pizza Hut,False,restoran,pizza hut
1868699355,node,Dunkin',amenity,fast_food,-6.2252875,106.855189,,,,,donut;coffee_shop,Dunkin',False,restoran,dunkin'
1912469553,node,Cafe Al Tahrir,amenity,cafe,-6.2205601,106.8325505,,,,,,,False,restoran,cafe al tahrir
1912469554,node,Dim Sum Inc,amenity,restaurant,-6.2216833,106.83293,,,,,,,False,restoran,dim sum inc
1912469556,node,Heartz Chicken Buffet,amenity,restaurant,-6.2216817,106.8330017,,,,,,,False,restoran,heartz chicken buffet
1912469557,node,Ko he Noor,amenity,restaurant,-6.2217055,106.832812,,,,,,,False,restoran,ko he noor
1912469560,node,de Resto,amenity,restaurant,-6.2216769,106.8329619,,,,,,,False,restoran,de resto
1912479346,node,Bakmi GM,amenity,restaurant,-6.2216182,106.8333687,,,,,,,False,restoran,bakmi gm
1912484625,node,Alex Pizza e Pasta,amenity,fast_food,-6.2174805,106.8347314,,,,,,,False,restoran,alex pizza e pasta
1912484626,node,Allegra Bistro and Bar,amenity,bar,-6.2182248,106.834603,,,,,,,False,restoran,allegra bistro and bar
1912484628,node,Caho Mung Qui Khach,amenity,restaurant,-6.2181548,106.8345863,,,,,,,False,restoran,caho mung qui khach
1912484629,node,Daily Bread Bakery and Cafe,amenity,cafe,-6.2180374,106.8345492,,,,,,,False,restoran,daily bread bakery and cafe
1912484630,node,Dapur Melayu,amenity,restaurant,-6.2178965,106.8345593,,,,,asian,,False,restoran,dapur melayu
1912484631,node,E Corner,amenity,restaurant,-6.2186576,106.835003,,,,,,,False,restoran,e corner
1912484633,node,Ho Lung Sechan Cuisine,amenity,restaurant,-6.218346,106.8352004,,,,,asian,,False,restoran,ho lung sechan cuisine
1912484635,node,Kopi Luwak,amenity,cafe,-6.2182454,106.8352645,,,,,,,False,restoran,kopi luwak
1912484636,node,Madam Kwok,amenity,restaurant,-6.217655,106.8347415,,,,,,,False,restoran,madam kwok
1912484637,node,Mangotree Bistro,amenity,restaurant,-6.2184859,106.8348267,,,,,,,False,restoran,mangotree bistro
1912484638,node,Moodz Gastro Bar,amenity,bar,-6.2184399,106.8351498,,,,,,,False,restoran,moodz gastro bar
1912484639,node,Pandav Coffee;pandav coffe,amenity,cafe,-6.2182606,106.8346496,South Jakarta,,,,coffee_shop,,False,restoran,pandav coffee;pandav coffe
1912484641,node,Starbucks,amenity,cafe,-6.2178663,106.8349406,,,,,coffee_shop,Starbucks,False,restoran,starbucks
1912484642,node,Talaga,amenity,restaurant,-6.2176986,106.8352477,,,,,,,False,restoran,talaga
1912484643,node,Tgrill,amenity,restaurant,-6.2175912,106.8347584,,,,,,,False,restoran,tgrill
1912484644,node,Usselsspring,amenity,restaurant,-6.2177623,106.8349136,,,,,,,False,restoran,usselsspring
1950015958,node,Eastern Promise,amenity,restaurant,-6.2550113,106.8093074,,,,,,,False,restoran,eastern promise
1955083608,node,DoubleDoors,amenity,bar,-6.187054,106.7357021,,,,,,,False,restoran,doubledoors
1996646824,node,Kembang Goela,amenity,restaurant,-6.2174601,106.8166673,,,,10:00-22:00,indonesia,,False,restoran,kembang goela
2031799689,node,D'Marco Cafe,amenity,cafe,-6.1859185,106.8252696,,,,,,,False,restoran,d'marco cafe
2097992424,node,Kantin Mega Rasa,amenity,restaurant,-6.1346378,106.8123495,,,,,indonesian,,False,restoran,kantin mega rasa
2097995121,node,Mbah Jingkrak Setiabudi,amenity,restaurant,-6.2088121,106.8267782,,,,,indonesian,,False,restoran,mbah jingkrak setiabudi
2103631322,node,KFC Pantai Indah Kapuk,amenity,restaurant,-6.1164866,106.7620997,"Metro Centro Broadway Blok B1 No. 1, Jl. Pantai Indah Utara 2, North Jakarta, 14470",,,,american,,False,restoran,kfc pantai indah kapuk
2103705861,node,Sui Sen,amenity,restaurant,-6.1615105,106.8338961,,,,,,,False,restoran,sui sen
2125243378,node,Dunkin',amenity,fast_food,-6.2245141,106.8541813,"KH Abdul Syafi'ie, Jakarta Selatan, 12840",,,,donut;coffee_shop,Dunkin',False,restoran,dunkin'
2125250880,node,Mamink Daeng Tata,amenity,restaurant,-6.2239344,106.8515147,KH Abdul Syafii,,,,regional,,False,restoran,mamink daeng tata
2135811036,node,Beach Club,amenity,pub,-6.1210581,106.8411527,,,,,,,False,restoran,beach club
2135811038,node,Cabana Beach Bar,amenity,bar,-6.1209071,106.840777,,,,,,,False,restoran,cabana beach bar
2135811043,node,Nyiur,amenity,restaurant,-6.1213446,106.8409451,,,,,,,False,restoran,nyiur
2152005655,node,Le Bridge Restaurant,amenity,restaurant,-6.1189012,106.8477316,,,,,,,False,restoran,le bridge restaurant
2155544206,node,Lanna Thai,amenity,restaurant,-6.1973908,106.8238871,"Jalan Dr. Kusumaatmaja No.85, Jakarta, 10310",,,,thai,,False,restoran,lanna thai
2173402136,node,HokBen,amenity,fast_food,-6.2858614,106.8299137,,,,,japanese,HokBen,False,restoran,hokben
2174682928,node,Taco Local,amenity,restaurant,-6.2505445,106.7979146,Panglima Polim 5 No.38,,https://www.tacolocal.com/,,mexican,,False,restoran,taco local
2185108537,node,Starbucks,amenity,cafe,-6.1855314,106.821855,,,,,coffee_shop,Starbucks,False,restoran,starbucks
2185108541,node,Starbucks,amenity,cafe,-6.186726,106.8234912,,,,,coffee_shop,Starbucks,False,restoran,starbucks
2192602109,node,Hacienda,amenity,restaurant,-6.22492,106.801425,,,,,mexican,,False,restoran,hacienda
2216025046,node,Sederhana,amenity,restaurant,-6.1965871,106.8828857,,,,,regional,,False,restoran,sederhana
2258221114,node,sushimise Kemang,amenity,fast_food,-6.2553464,106.8135425,Kemang Raya Street,,,,sushi,,False,restoran,sushimise kemang
2375637634,node,PEPeNERO,amenity,restaurant,-6.2330083,106.8312451,,,,,,,False,restoran,pepenero
2382217629,node,Die Stube,amenity,pub,-6.2557673,106.8087685,,,,,,,False,restoran,die stube
2487455691,node,Rumah Makan Padang Sederhana,amenity,restaurant,-6.1346457,106.8322389,"Gunung Sahari, Jakarta Utara",,,,,,False,restoran,rumah makan padang sederhana
2565954603,node,Rava House,amenity,restaurant,-6.2277225,106.8548632,"Tebet Utara 4C No.9, Jakarta Selatan, 12870",,,,regional,,False,restoran,rava house
2565955884,node,Musketeers,amenity,restaurant,-6.2275834,106.8551233,"Tebet Utara 1A No.6, Tebet, South Jakarta, 12820",,,,regional,,False,restoran,musketeers
2565955999,node,Kebab Baba Rafi,amenity,restaurant,-6.2277934,106.8552056,"Tebet Utara Dalam No.5, Tebet, South Jakarta, 12810",,,,regional,,False,restoran,kebab baba rafi
2565956000,node,Bakul TUkul,amenity,restaurant,-6.2272402,106.8548485,"Tebet Utara Dalam, Tebet, South Jakarta",,,11:00 - 24:00,regional,,False,restoran,bakul tukul
2565956001,node,Nasi Bebek,amenity,restaurant,-6.227208,106.8549559,,,,11:00 - 23:00,regional,,False,restoran,nasi bebek
2566014846,node,Ayam Panggang Rawamangun,amenity,restaurant,-6.226385,106.8549625,"Tebet Utara Dalam, Jakarta Selatan",,,,chicken,,False,restoran,ayam panggang rawamangun
2617087156,node,Teras Quliner Kalibata Square,amenity,food_court,-6.2571256,106.853161,,,,Mo-Su 10:00-22:00,,,False,restoran,teras quliner kalibata square
2655826531,node,Goma ramen,amenity,restaurant,-6.187781,106.824934,"LJ Agus pusat ( belakang sarinah) No.60, Jakarta",+62 818 0721 7074,,,japanese,,False,restoran,goma ramen
2689408705,node,Circle K,amenity,cafe,-6.2771981,106.8403006,,,,24/7,,Circle K,True,restoran,circle k
2689409001,node,7-Eleven,amenity,cafe,-6.2792824,106.8393199,,,,,,7-Eleven,False,restoran,7-eleven
2689425048,node,Rumah Solo,amenity,restaurant,-6.2798912,106.8156789,,,,,,,False,restoran,rumah solo
2689425295,node,Rollingstonescafe,amenity,cafe,-6.276945,106.8201803,"Jl. Ampera Raya, Cilandak Tim., Ps. Minggu No.16, South Jakarta, 12560",,,,,,False,restoran,rollingstonescafe
2695698338,node,Anomali,amenity,cafe,-6.2652328,106.8204941,,,,,,,False,restoran,anomali
2695699994,node,Amigos,amenity,restaurant,-6.265305,106.8203852,,,,,mexican,,False,restoran,amigos
2696051288,node,Waroeng Kito,amenity,restaurant,-6.1660637,106.791354,"Jalan Dr. Susilo III, West Jakarta, 11450",,,,"chicken,_juice",,False,restoran,waroeng kito
2696160756,node,FM Kitchen,amenity,cafe,-6.1940324,106.8470016,,,,,,,False,restoran,fm kitchen
2696160904,node,Excelso Express,amenity,cafe,-6.1946364,106.8459773,,,,,,,False,restoran,excelso express
2700931705,node,Jambo Kupi,amenity,cafe,-6.2980637,106.8401469,,,,,Acehnese,,False,restoran,jambo kupi
2700937440,node,Sate Senayan,amenity,restaurant,-6.2554347,106.8095558,,,,,,,False,restoran,sate senayan
2700937810,node,Holy Cow,amenity,restaurant,-6.2330142,106.8123941,,,,,,,False,restoran,holy cow
2700937811,node,Holy Cow,amenity,restaurant,-6.2395341,106.8064072,,,,,,,False,restoran,holy cow
2700937812,node,MM Juice,amenity,restaurant,-6.2418567,106.8101246,,,,,,,False,restoran,mm juice
2703703612,node,The Cake Storage,amenity,cafe,-6.2258157,106.8574812,"KH Abdul Syafi'ie, East Tebet, 12820",,,,coffee_shop,,False,restoran,the cake storage
2905808711,node,Bluegrass Bar & Grill,amenity,restaurant,-6.2194937,106.8342823,"Jalan Epicentrum Tengah, South Jakarta, 12940",+62 21 29941660,https://www.instagram.com/bluegrassjakarta,11:00 - 01:00,american,,False,restoran,bluegrass bar & grill
3045997960,node,Cya Thai,amenity,restaurant,-6.1114255,106.7414367,"Marina Indah, Jakarta Utara, 14470",,,,thai,,False,restoran,cya thai
3045997963,node,P&B,amenity,restaurant,-6.1126562,106.7429026,"Marina Indah, Jakarta Utara, 14470",,,,french,,False,restoran,p&b
3045997966,node,Hawaiian,amenity,restaurant,-6.112525,106.7364994,"Jakarta Utara, 14470",,,,hawaiian,,False,restoran,hawaiian
3055517525,node,Cafe De Hooi,amenity,cafe,-6.2845224,106.7809773,,,,,,,False,restoran,cafe de hooi
3055517966,node,Warung Bang Hoody,amenity,restaurant,-6.2775588,106.8274536,,,,,,,False,restoran,warung bang hoody
3055518168,node,Melly's Garden Bar,amenity,pub,-6.1841888,106.8301086,,,,,,,False,restoran,melly's garden bar
3055518221,node,BlackCat Jazz & Blues Club,amenity,pub,-6.2250199,106.8012222,,,,,,,False,restoran,blackcat jazz & blues club
3059116384,node,Phoenam,amenity,cafe,-6.187372,106.8273287,,,,,,,False,restoran,phoenam
3069725797,node,Kopi Oey,amenity,cafe,-6.2542917,106.8308244,,,,,,,False,restoran,kopi oey
3069732906,node,Aceh Jame Kupi,amenity,cafe,-6.2533985,106.842095,,,,,Aceh,,False,restoran,aceh jame kupi
